Date,open,high,low,close,volume
2010-07-19,6117.2099609375,6131.2998046875,6067.22998046875,6131.2998046875,79148200
2010-07-20,6131.2998046875,6150.68994140625,6060.35986328125,6068.64990234375,97802700
2010-07-21,6068.64990234375,6089.97998046875,6024.0400390625,6089.9501953125,102647500
2010-07-26,6175.02978515625,6240.759765625,6158.10986328125,6217.22998046875,115294800
2010-07-27,6217.22998046875,6277.6298828125,6211.16015625,6274.9501953125,122009900
2010-07-28,6274.9501953125,6303.259765625,6263.490234375,6266.81005859375,93401600
2010-08-02,6316.68994140625,6342.3701171875,6312.14990234375,6332.4501953125,126323200
2010-08-03,6332.4501953125,6373.91015625,6300.25,6301.35009765625,124191900
2010-08-04,6301.35009765625,6306.990234375,6273.56982421875,6300.43994140625,82199200
2010-08-09,6323.9501953125,6334.0,6303.2998046875,6317.669921875,68071000
2010-08-10,6317.669921875,6319.18017578125,6260.60986328125,6264.009765625,65547200
2010-08-11,6264.009765625,6264.009765625,6163.080078125,6187.97021484375,56598300
2010-08-16,6172.830078125,6181.60986328125,6139.81982421875,6158.0400390625,40898500
2010-08-17,6158.0400390625,6169.9501953125,6152.1298828125,6161.759765625,53298500
2010-08-18,6161.759765625,6172.1201171875,6116.1298828125,6121.06005859375,54449700
2010-08-23,6090.8701171875,6106.75,6078.31982421875,6106.75,42385200
2010-08-24,6106.75,6106.75,6013.68017578125,6018.27001953125,53456000
2010-08-25,6018.27001953125,6023.85986328125,5968.259765625,6001.240234375,52634000
2010-08-30,6085.669921875,6093.240234375,6064.990234375,6071.72021484375,36579100
2010-08-31,6071.72021484375,6127.31005859375,6027.0400390625,6106.419921875,40948100
2010-09-01,6106.419921875,6163.330078125,6105.81982421875,6158.990234375,55030700
2010-09-06,6269.35986328125,6311.35986328125,6264.64013671875,6306.330078125,63204500
2010-09-14,6306.330078125,6392.31005859375,6305.75,6373.60986328125,80465000
2010-09-15,6373.60986328125,6387.169921875,6342.35009765625,6354.18017578125,63023500
2010-09-20,6356.35009765625,6418.7998046875,6352.85986328125,6418.7998046875,101071500
2010-09-21,6418.7998046875,6447.16015625,6403.16015625,6434.89990234375,99855200
2010-09-27,6453.22998046875,6473.18994140625,6438.39990234375,6451.43994140625,102337300
2010-09-28,6451.43994140625,6451.43994140625,6398.7099609375,6403.93017578125,87433400
2010-09-29,6403.93017578125,6424.3701171875,6379.22021484375,6392.39013671875,80017000
2010-10-04,6420.7001953125,6420.7001953125,6382.02978515625,6395.490234375,86269100
2010-10-05,6395.490234375,6419.10986328125,6378.81982421875,6396.41015625,110741600
2010-10-06,6396.41015625,6438.68994140625,6396.41015625,6417.68017578125,114609900
2010-10-11,6420.47998046875,6431.22998046875,6354.06005859375,6367.83984375,120875400
2010-10-12,6367.83984375,6367.83984375,6310.91015625,6343.85986328125,86586500
2010-10-13,6343.85986328125,6343.85986328125,6266.64013671875,6302.52001953125,111925300
2010-10-18,6260.5498046875,6313.0400390625,6256.58984375,6285.240234375,106502000
2010-10-19,6285.240234375,6301.83984375,6255.02001953125,6263.60986328125,100598900
2010-10-20,6263.60986328125,6263.60986328125,6207.759765625,6230.14990234375,92166100
2010-10-25,6300.2900390625,6333.5400390625,6297.75,6329.89013671875,90408900
2010-10-26,6329.89013671875,6342.2099609375,6295.72998046875,6332.7900390625,96038900
2010-10-27,6332.7900390625,6332.7900390625,6304.5400390625,6309.919921875,77195100
2010-11-01,6353.8798828125,6373.85009765625,6335.27001953125,6363.990234375,91086900
2010-11-02,6363.990234375,6372.7099609375,6341.41015625,6372.7099609375,102845600
2010-11-03,6372.7099609375,6382.97998046875,6339.85009765625,6344.02001953125,103625500
2010-11-08,6436.2099609375,6459.97021484375,6425.72998046875,6431.18017578125,122518000
2010-11-09,6431.18017578125,6455.2099609375,6416.2099609375,6452.490234375,157500900
2010-11-10,6452.490234375,6467.990234375,6433.68017578125,6443.60986328125,146699200
2010-11-22,6362.3701171875,6386.27001953125,6355.7001953125,6363.2001953125,84317400
2010-11-23,6363.2001953125,6364.60986328125,6283.740234375,6295.490234375,89915200
2010-11-24,6295.490234375,6299.06005859375,6250.419921875,6291.2998046875,90493200
2010-11-29,6309.97021484375,6356.93017578125,6309.97021484375,6332.43017578125,79873400
2010-11-30,6332.43017578125,6333.83984375,6292.25,6318.5,72579700
2010-12-01,6318.5,6356.18994140625,6315.740234375,6344.8798828125,96101500
2010-12-06,6403.2001953125,6422.02978515625,6392.490234375,6400.7998046875,100365800
2010-12-07,6400.7998046875,6442.740234375,6397.68994140625,6436.64990234375,119689700
2010-12-08,6436.64990234375,6461.81982421875,6409.83984375,6457.18017578125,123826800
2010-12-13,6461.39990234375,6510.27001953125,6440.43017578125,6508.93017578125,141804500
2010-12-14,6508.93017578125,6532.35009765625,6502.18017578125,6523.009765625,142787700
2010-12-15,6523.009765625,6523.009765625,6487.3701171875,6499.0,111987900
2010-12-20,6577.10986328125,6595.27001953125,6552.9599609375,6595.27001953125,108864800
2010-12-21,6595.27001953125,6612.3798828125,6588.60986328125,6605.47021484375,97784300
2010-12-22,6605.47021484375,6615.66015625,6585.02978515625,6609.52978515625,142274900
2010-12-27,6611.81005859375,6620.080078125,6560.10009765625,6581.740234375,130775100
2010-12-28,6581.740234375,6627.740234375,6577.490234375,6616.89990234375,102109200
